Iter 49490 | Time 10.6191(10.9671) | Bit/dim 1.0955(1.0841) | Logit LogP -856.5886(-848.7493) | Steps 403(408.04) | Reg 0.0000(0.0000)
validating...
Epoch 0165 | Time 124.2707, Bit/dim 1.1139, Logit LogP -867.7283
Iter 49500 | Time 11.5602(11.0471) | Bit/dim 1.1406(1.0922) | Logit LogP -867.2444(-851.9686) | Steps 433(411.94) | Reg 0.0000(0.0000)
Iter 49510 | Time 11.5322(11.0287) | Bit/dim 1.0637(1.0914) | Logit LogP -848.7078(-852.4296) | Steps 433(412.12) | Reg 0.0000(0.0000)
Iter 49520 | Time 11.2439(11.0228) | Bit/dim 1.0643(1.0895) | Logit LogP -856.1468(-852.1625) | Steps 421(413.00) | Reg 0.0000(0.0000)
Iter 49530 | Time 10.9966(11.0518) | Bit/dim 1.0436(1.0853) | Logit LogP -842.6563(-850.6250) | Steps 415(413.67) | Reg 0.0000(0.0000)
Iter 49540 | Time 11.8302(11.0568) | Bit/dim 1.0954(1.0837) | Logit LogP -857.3753(-850.4537) | Steps 427(413.25) | Reg 0.0000(0.0000)
Iter 49550 | Time 11.5941(11.1379) | Bit/dim 1.0968(1.0838) | Logit LogP -859.7156(-851.6135) | Steps 409(414.18) | Reg 0.0000(0.0000)
Iter 49560 | Time 10.5351(11.1066) | Bit/dim 1.0892(1.0851) | Logit LogP -852.1826(-851.3966) | Steps 379(412.78) | Reg 0.0000(0.0000)
Iter 49570 | Time 11.4630(11.1500) | Bit/dim 1.0505(1.0816) | Logit LogP -843.2470(-850.0628) | Steps 409(413.83) | Reg 0.0000(0.0000)
Iter 49580 | Time 11.1028(11.1651) | Bit/dim 1.0763(1.0816) | Logit LogP -848.8437(-850.5574) | Steps 409(413.55) | Reg 0.0000(0.0000)
Iter 49590 | Time 10.2394(11.1023) | Bit/dim 1.0936(1.0811) | Logit LogP -843.7513(-850.1775) | Steps 397(411.31) | Reg 0.0000(0.0000)
Iter 49600 | Time 11.3391(11.1578) | Bit/dim 1.0365(1.0773) | Logit LogP -837.8038(-848.6761) | Steps 421(412.32) | Reg 0.0000(0.0000)
Iter 49610 | Time 10.7264(11.1385) | Bit/dim 1.1012(1.0826) | Logit LogP -859.0416(-850.3581) | Steps 415(411.80) | Reg 0.0000(0.0000)
Iter 49620 | Time 10.8663(11.1033) | Bit/dim 1.0787(1.0848) | Logit LogP -872.1814(-852.5530) | Steps 403(410.30) | Reg 0.0000(0.0000)
Iter 49630 | Time 10.0766(11.1070) | Bit/dim 1.0867(1.0844) | Logit LogP -852.8867(-853.1679) | Steps 385(410.43) | Reg 0.0000(0.0000)
Iter 49640 | Time 11.4593(11.1352) | Bit/dim 1.0516(1.0814) | Logit LogP -849.2391(-851.7189) | Steps 433(412.98) | Reg 0.0000(0.0000)
Iter 49650 | Time 11.2788(11.0969) | Bit/dim 1.0866(1.0805) | Logit LogP -849.0765(-850.9432) | Steps 421(412.35) | Reg 0.0000(0.0000)
Iter 49660 | Time 11.5927(11.0739) | Bit/dim 1.0950(1.0800) | Logit LogP -865.8574(-851.5938) | Steps 427(412.24) | Reg 0.0000(0.0000)
Iter 49670 | Time 10.7072(11.0849) | Bit/dim 1.1043(1.0844) | Logit LogP -854.2584(-854.1406) | Steps 403(413.00) | Reg 0.0000(0.0000)
Iter 49680 | Time 10.8557(11.0263) | Bit/dim 1.0827(1.0842) | Logit LogP -844.9226(-852.8081) | Steps 409(411.45) | Reg 0.0000(0.0000)
Iter 49690 | Time 11.7770(11.0576) | Bit/dim 1.0793(1.0849) | Logit LogP -850.1459(-852.1442) | Steps 433(412.41) | Reg 0.0000(0.0000)
Iter 49700 | Time 11.9425(11.0777) | Bit/dim 1.1269(1.0912) | Logit LogP -862.6942(-854.8713) | Steps 439(413.22) | Reg 0.0000(0.0000)
Iter 49710 | Time 11.1278(11.0906) | Bit/dim 1.1003(1.0933) | Logit LogP -850.9749(-854.9273) | Steps 421(413.89) | Reg 0.0000(0.0000)
Iter 49720 | Time 10.2931(11.0039) | Bit/dim 1.0545(1.0893) | Logit LogP -843.1158(-852.4639) | Steps 397(411.59) | Reg 0.0000(0.0000)
Iter 49730 | Time 11.0950(11.0214) | Bit/dim 1.1193(1.0885) | Logit LogP -840.0502(-850.3283) | Steps 415(412.78) | Reg 0.0000(0.0000)
Iter 49740 | Time 10.8776(11.0417) | Bit/dim 1.0541(1.0839) | Logit LogP -841.2201(-849.0052) | Steps 397(413.23) | Reg 0.0000(0.0000)
Iter 49750 | Time 11.0543(11.0244) | Bit/dim 1.0699(1.0813) | Logit LogP -839.9598(-847.2019) | Steps 409(412.41) | Reg 0.0000(0.0000)
Iter 49760 | Time 10.4386(11.1262) | Bit/dim 1.0736(1.0769) | Logit LogP -844.6233(-846.5561) | Steps 403(415.40) | Reg 0.0000(0.0000)
Iter 49770 | Time 10.9787(11.1713) | Bit/dim 1.0469(1.0784) | Logit LogP -857.9507(-849.0370) | Steps 415(417.36) | Reg 0.0000(0.0000)
Iter 49780 | Time 10.7657(11.1613) | Bit/dim 1.0700(1.0811) | Logit LogP -851.0580(-850.2843) | Steps 415(416.17) | Reg 0.0000(0.0000)
Iter 49790 | Time 11.2658(11.2126) | Bit/dim 1.0753(1.0801) | Logit LogP -842.7187(-849.4295) | Steps 415(417.80) | Reg 0.0000(0.0000)
validating...
Epoch 0166 | Time 118.4472, Bit/dim 1.1047, Logit LogP -862.8822
Iter 49800 | Time 11.2863(11.1705) | Bit/dim 1.0865(1.0901) | Logit LogP -859.3351(-854.2585) | Steps 415(416.39) | Reg 0.0000(0.0000)
Iter 49810 | Time 11.0572(11.1289) | Bit/dim 1.1051(1.0937) | Logit LogP -850.9288(-855.4630) | Steps 421(416.27) | Reg 0.0000(0.0000)
Iter 49820 | Time 11.3046(11.1276) | Bit/dim 1.0836(1.0936) | Logit LogP -846.5154(-853.9221) | Steps 427(415.39) | Reg 0.0000(0.0000)
Iter 49830 | Time 11.1446(11.1569) | Bit/dim 1.0697(1.0905) | Logit LogP -848.9269(-852.1556) | Steps 415(417.21) | Reg 0.0000(0.0000)
Iter 49840 | Time 10.9891(11.1400) | Bit/dim 1.0692(1.0892) | Logit LogP -847.6941(-852.0999) | Steps 403(416.17) | Reg 0.0000(0.0000)
Iter 49850 | Time 11.2374(11.1130) | Bit/dim 1.1094(1.0922) | Logit LogP -842.7491(-851.8235) | Steps 403(413.72) | Reg 0.0000(0.0000)
Iter 49860 | Time 11.5575(11.1288) | Bit/dim 1.1062(1.0871) | Logit LogP -842.5860(-850.6859) | Steps 409(414.14) | Reg 0.0000(0.0000)
Iter 49870 | Time 11.6412(11.0976) | Bit/dim 1.0708(1.0837) | Logit LogP -837.7360(-849.0871) | Steps 415(413.78) | Reg 0.0000(0.0000)
Iter 49880 | Time 10.7219(11.0635) | Bit/dim 1.0784(1.0833) | Logit LogP -843.8102(-849.0699) | Steps 409(412.60) | Reg 0.0000(0.0000)
Iter 49890 | Time 11.2404(11.0674) | Bit/dim 1.0569(1.0811) | Logit LogP -842.9731(-848.4862) | Steps 415(412.12) | Reg 0.0000(0.0000)
Iter 49900 | Time 10.6817(11.0581) | Bit/dim 1.0456(1.0781) | Logit LogP -840.1116(-847.6869) | Steps 409(412.45) | Reg 0.0000(0.0000)
Iter 49910 | Time 11.3629(11.0309) | Bit/dim 1.0823(1.0802) | Logit LogP -849.5632(-848.1790) | Steps 415(412.38) | Reg 0.0000(0.0000)
Iter 49920 | Time 11.1380(10.9865) | Bit/dim 1.0661(1.0786) | Logit LogP -843.9874(-848.6484) | Steps 391(411.27) | Reg 0.0000(0.0000)
Iter 49930 | Time 11.0493(11.1032) | Bit/dim 1.1045(1.0792) | Logit LogP -861.7268(-848.9982) | Steps 415(414.11) | Reg 0.0000(0.0000)
Iter 49940 | Time 11.5404(11.1331) | Bit/dim 1.1118(1.0857) | Logit LogP -857.9579(-852.3625) | Steps 421(415.84) | Reg 0.0000(0.0000)
Iter 49950 | Time 11.2476(11.1405) | Bit/dim 1.0645(1.0844) | Logit LogP -850.2059(-852.0740) | Steps 409(415.70) | Reg 0.0000(0.0000)
Iter 49960 | Time 11.6016(11.1869) | Bit/dim 1.0899(1.0817) | Logit LogP -848.7264(-850.9064) | Steps 427(416.82) | Reg 0.0000(0.0000)
Iter 49970 | Time 11.4234(11.1925) | Bit/dim 1.0633(1.0782) | Logit LogP -840.0489(-849.7508) | Steps 421(417.09) | Reg 0.0000(0.0000)
Iter 49980 | Time 11.5035(11.1559) | Bit/dim 1.0988(1.0824) | Logit LogP -850.6780(-850.5649) | Steps 415(415.29) | Reg 0.0000(0.0000)
Iter 49990 | Time 11.4690(11.1588) | Bit/dim 1.0810(1.0809) | Logit LogP -858.0910(-850.4865) | Steps 427(414.56) | Reg 0.0000(0.0000)
Iter 50000 | Time 11.4745(11.1624) | Bit/dim 1.0925(1.0802) | Logit LogP -861.8781(-849.7334) | Steps 415(415.33) | Reg 0.0000(0.0000)
Iter 50010 | Time 11.0712(11.1207) | Bit/dim 1.0883(1.0814) | Logit LogP -854.4718(-850.6258) | Steps 415(413.60) | Reg 0.0000(0.0000)
Iter 50020 | Time 10.6549(11.0727) | Bit/dim 1.0857(1.0833) | Logit LogP -860.7395(-852.1860) | Steps 403(412.50) | Reg 0.0000(0.0000)
Iter 50030 | Time 10.2471(11.0278) | Bit/dim 1.0598(1.0845) | Logit LogP -840.7941(-851.7613) | Steps 385(411.23) | Reg 0.0000(0.0000)
Iter 50040 | Time 11.1562(11.1014) | Bit/dim 1.0553(1.0834) | Logit LogP -840.0812(-850.7921) | Steps 421(412.93) | Reg 0.0000(0.0000)
Iter 50050 | Time 11.1211(11.1320) | Bit/dim 1.0640(1.0821) | Logit LogP -844.6509(-849.8238) | Steps 415(414.32) | Reg 0.0000(0.0000)
Iter 50060 | Time 11.1733(11.1503) | Bit/dim 1.0990(1.0817) | Logit LogP -849.3608(-849.3892) | Steps 421(415.09) | Reg 0.0000(0.0000)
Iter 50070 | Time 10.8004(11.1148) | Bit/dim 1.1023(1.0789) | Logit LogP -835.0184(-848.8898) | Steps 409(414.16) | Reg 0.0000(0.0000)
Iter 50080 | Time 10.5424(11.0995) | Bit/dim 1.0934(1.0805) | Logit LogP -854.9741(-849.0772) | Steps 403(413.66) | Reg 0.0000(0.0000)
Iter 50090 | Time 11.0293(11.1225) | Bit/dim 1.0915(1.0834) | Logit LogP -852.9092(-850.9388) | Steps 415(414.00) | Reg 0.0000(0.0000)
validating...
Epoch 0167 | Time 116.9674, Bit/dim 1.0743, Logit LogP -846.2993
Iter 50100 | Time 12.0928(11.1948) | Bit/dim 1.0798(1.0810) | Logit LogP -854.6817(-851.4219) | Steps 415(414.42) | Reg 0.0000(0.0000)
Iter 50110 | Time 10.9091(11.1859) | Bit/dim 1.0696(1.0777) | Logit LogP -848.7176(-850.6657) | Steps 403(414.92) | Reg 0.0000(0.0000)
Iter 50120 | Time 11.3741(11.1885) | Bit/dim 1.0696(1.0763) | Logit LogP -854.2396(-850.3540) | Steps 409(415.82) | Reg 0.0000(0.0000)
Iter 50130 | Time 10.7111(11.1503) | Bit/dim 1.0760(1.0774) | Logit LogP -842.5980(-850.4935) | Steps 409(414.59) | Reg 0.0000(0.0000)
Iter 50140 | Time 10.8663(11.0799) | Bit/dim 1.0793(1.0754) | Logit LogP -848.0446(-848.8047) | Steps 415(413.13) | Reg 0.0000(0.0000)
Iter 50150 | Time 11.4625(11.1180) | Bit/dim 1.0737(1.0777) | Logit LogP -848.0254(-848.1879) | Steps 409(412.84) | Reg 0.0000(0.0000)
Iter 50160 | Time 11.7228(11.1546) | Bit/dim 1.0463(1.0779) | Logit LogP -844.6152(-848.8459) | Steps 415(413.64) | Reg 0.0000(0.0000)
Iter 50170 | Time 11.5943(11.1924) | Bit/dim 1.0855(1.0790) | Logit LogP -851.8960(-848.4490) | Steps 421(413.62) | Reg 0.0000(0.0000)
Iter 50180 | Time 10.9337(11.1837) | Bit/dim 1.0973(1.0788) | Logit LogP -840.7527(-847.0060) | Steps 409(413.69) | Reg 0.0000(0.0000)
Iter 50190 | Time 11.0479(11.1973) | Bit/dim 1.1220(1.0782) | Logit LogP -860.3579(-847.6640) | Steps 415(414.47) | Reg 0.0000(0.0000)
Iter 50200 | Time 10.5100(11.2039) | Bit/dim 1.1119(1.0803) | Logit LogP -843.4123(-848.2561) | Steps 379(413.53) | Reg 0.0000(0.0000)
Iter 50210 | Time 11.3637(11.1463) | Bit/dim 1.0623(1.0842) | Logit LogP -850.9227(-849.3266) | Steps 415(412.29) | Reg 0.0000(0.0000)
Iter 50220 | Time 11.1676(11.1310) | Bit/dim 1.0818(1.0845) | Logit LogP -849.3295(-849.3520) | Steps 421(412.71) | Reg 0.0000(0.0000)
Iter 50230 | Time 11.2820(11.1709) | Bit/dim 1.1226(1.0816) | Logit LogP -845.8959(-847.8713) | Steps 409(413.97) | Reg 0.0000(0.0000)
Iter 50240 | Time 11.6826(11.1871) | Bit/dim 1.0443(1.0801) | Logit LogP -842.9704(-848.4814) | Steps 415(414.84) | Reg 0.0000(0.0000)
Iter 50250 | Time 11.2650(11.2213) | Bit/dim 1.0438(1.0772) | Logit LogP -851.2763(-848.0312) | Steps 421(415.31) | Reg 0.0000(0.0000)
Iter 50260 | Time 10.9924(11.1906) | Bit/dim 1.0837(1.0777) | Logit LogP -850.9476(-848.1044) | Steps 415(414.50) | Reg 0.0000(0.0000)
Iter 50270 | Time 11.0060(11.1547) | Bit/dim 1.0916(1.0816) | Logit LogP -856.7926(-848.6769) | Steps 421(414.12) | Reg 0.0000(0.0000)
Iter 50280 | Time 11.6492(11.2292) | Bit/dim 1.0770(1.0809) | Logit LogP -845.1771(-849.3614) | Steps 433(415.85) | Reg 0.0000(0.0000)
Iter 50290 | Time 10.9158(11.1389) | Bit/dim 1.0602(1.0784) | Logit LogP -838.5681(-847.7713) | Steps 409(414.55) | Reg 0.0000(0.0000)
Iter 50300 | Time 10.9656(11.1170) | Bit/dim 1.0649(1.0817) | Logit LogP -845.6833(-848.5913) | Steps 403(413.69) | Reg 0.0000(0.0000)
Iter 50310 | Time 11.5633(11.1318) | Bit/dim 1.1133(1.0829) | Logit LogP -843.4208(-848.6662) | Steps 421(413.45) | Reg 0.0000(0.0000)
Iter 50320 | Time 11.6140(11.1506) | Bit/dim 1.0348(1.0789) | Logit LogP -843.6710(-848.4815) | Steps 421(413.25) | Reg 0.0000(0.0000)
Iter 50330 | Time 11.1481(11.1642) | Bit/dim 1.0952(1.0790) | Logit LogP -843.0789(-847.5755) | Steps 427(413.76) | Reg 0.0000(0.0000)
Iter 50340 | Time 11.2722(11.1812) | Bit/dim 1.1069(1.0790) | Logit LogP -841.9478(-847.8723) | Steps 421(414.59) | Reg 0.0000(0.0000)
Iter 50350 | Time 11.1177(11.1789) | Bit/dim 1.0711(1.0780) | Logit LogP -851.7745(-847.9110) | Steps 403(413.87) | Reg 0.0000(0.0000)
Iter 50360 | Time 11.1618(11.1418) | Bit/dim 1.0840(1.0763) | Logit LogP -837.3234(-848.1408) | Steps 409(413.27) | Reg 0.0000(0.0000)
Iter 50370 | Time 11.0170(11.1477) | Bit/dim 1.0906(1.0769) | Logit LogP -850.4689(-848.2075) | Steps 427(414.70) | Reg 0.0000(0.0000)
Iter 50380 | Time 10.9060(11.1345) | Bit/dim 1.0826(1.0777) | Logit LogP -850.3036(-849.4845) | Steps 421(415.04) | Reg 0.0000(0.0000)
Iter 50390 | Time 11.5253(11.1624) | Bit/dim 1.1108(1.0807) | Logit LogP -855.6390(-850.2014) | Steps 433(416.13) | Reg 0.0000(0.0000)
validating...
Epoch 0168 | Time 115.1381, Bit/dim 1.0808, Logit LogP -850.2105
Iter 50400 | Time 10.4915(11.0898) | Bit/dim 1.1057(1.0810) | Logit LogP -858.9330(-851.1315) | Steps 409(413.91) | Reg 0.0000(0.0000)
Iter 50410 | Time 10.8533(11.0840) | Bit/dim 1.0689(1.0781) | Logit LogP -847.4570(-849.9023) | Steps 391(412.20) | Reg 0.0000(0.0000)
Iter 50420 | Time 10.9254(11.0830) | Bit/dim 1.0689(1.0753) | Logit LogP -841.6146(-848.3368) | Steps 409(411.23) | Reg 0.0000(0.0000)
Iter 50430 | Time 11.4150(11.0339) | Bit/dim 1.0899(1.0829) | Logit LogP -860.9561(-850.6716) | Steps 415(409.43) | Reg 0.0000(0.0000)
Iter 50440 | Time 11.0724(11.0528) | Bit/dim 1.0711(1.0825) | Logit LogP -847.7277(-850.9960) | Steps 409(409.96) | Reg 0.0000(0.0000)
Iter 50450 | Time 11.3018(11.0327) | Bit/dim 1.0923(1.0818) | Logit LogP -855.7827(-850.7539) | Steps 415(409.40) | Reg 0.0000(0.0000)
Iter 50460 | Time 11.2847(11.0655) | Bit/dim 1.0733(1.0801) | Logit LogP -854.3228(-849.5240) | Steps 403(409.23) | Reg 0.0000(0.0000)
Iter 50470 | Time 11.3950(11.1449) | Bit/dim 1.0480(1.0790) | Logit LogP -845.1607(-849.6939) | Steps 421(410.67) | Reg 0.0000(0.0000)
Iter 50480 | Time 10.6216(11.1802) | Bit/dim 1.0670(1.0778) | Logit LogP -857.5139(-849.7284) | Steps 409(412.09) | Reg 0.0000(0.0000)
Iter 50490 | Time 10.8306(11.1471) | Bit/dim 1.0522(1.0767) | Logit LogP -837.5880(-849.8070) | Steps 409(411.76) | Reg 0.0000(0.0000)
Iter 50500 | Time 11.3915(11.1821) | Bit/dim 1.0817(1.0765) | Logit LogP -846.8240(-849.9043) | Steps 433(412.92) | Reg 0.0000(0.0000)
Iter 50510 | Time 10.9133(11.2149) | Bit/dim 1.0562(1.0744) | Logit LogP -843.2410(-848.4505) | Steps 415(413.76) | Reg 0.0000(0.0000)
Iter 50520 | Time 11.1009(11.1791) | Bit/dim 1.0674(1.0756) | Logit LogP -841.7653(-849.0170) | Steps 415(413.97) | Reg 0.0000(0.0000)
Iter 50530 | Time 10.8278(11.1325) | Bit/dim 1.0808(1.0755) | Logit LogP -841.6628(-848.7840) | Steps 409(412.93) | Reg 0.0000(0.0000)
Iter 50540 | Time 11.1218(11.1254) | Bit/dim 1.1278(1.0763) | Logit LogP -872.9360(-848.9238) | Steps 421(413.40) | Reg 0.0000(0.0000)
Iter 50550 | Time 11.2702(11.1302) | Bit/dim 1.0784(1.0835) | Logit LogP -856.5959(-851.7377) | Steps 427(413.70) | Reg 0.0000(0.0000)
Iter 50560 | Time 10.5819(11.0692) | Bit/dim 1.0649(1.0837) | Logit LogP -850.6448(-851.7125) | Steps 397(411.83) | Reg 0.0000(0.0000)
Iter 50570 | Time 11.6586(11.1394) | Bit/dim 1.1077(1.0821) | Logit LogP -848.0718(-850.1205) | Steps 421(413.64) | Reg 0.0000(0.0000)
Iter 50580 | Time 10.7351(11.0967) | Bit/dim 1.0787(1.0815) | Logit LogP -849.0654(-849.3622) | Steps 403(413.04) | Reg 0.0000(0.0000)
Iter 50590 | Time 11.5451(11.0556) | Bit/dim 1.0796(1.0810) | Logit LogP -848.3081(-849.2212) | Steps 409(412.67) | Reg 0.0000(0.0000)
Iter 50600 | Time 10.4185(11.0192) | Bit/dim 1.0715(1.0801) | Logit LogP -844.9221(-848.8304) | Steps 409(412.90) | Reg 0.0000(0.0000)
Iter 50610 | Time 11.0290(11.0576) | Bit/dim 1.0883(1.0814) | Logit LogP -856.3181(-849.2501) | Steps 409(413.54) | Reg 0.0000(0.0000)
Iter 50620 | Time 11.2086(11.0468) | Bit/dim 1.0842(1.0826) | Logit LogP -843.0551(-849.1476) | Steps 403(412.68) | Reg 0.0000(0.0000)
Iter 50630 | Time 11.4272(11.1157) | Bit/dim 1.0578(1.0827) | Logit LogP -841.3541(-848.8670) | Steps 421(414.44) | Reg 0.0000(0.0000)
Iter 50640 | Time 11.1098(11.1037) | Bit/dim 1.0650(1.0802) | Logit LogP -836.8337(-848.0177) | Steps 409(413.38) | Reg 0.0000(0.0000)
Iter 50650 | Time 11.5206(11.1012) | Bit/dim 1.0714(1.0785) | Logit LogP -844.4567(-846.9886) | Steps 415(412.62) | Reg 0.0000(0.0000)
Iter 50660 | Time 12.0197(11.1040) | Bit/dim 1.0693(1.0799) | Logit LogP -841.7961(-847.5480) | Steps 445(413.84) | Reg 0.0000(0.0000)
Iter 50670 | Time 10.9858(11.1170) | Bit/dim 1.1043(1.0818) | Logit LogP -846.1497(-847.9867) | Steps 415(415.05) | Reg 0.0000(0.0000)
Iter 50680 | Time 11.4493(11.1312) | Bit/dim 1.0824(1.0812) | Logit LogP -853.0402(-848.3434) | Steps 439(415.93) | Reg 0.0000(0.0000)
Iter 50690 | Time 10.5602(11.1234) | Bit/dim 1.1030(1.0828) | Logit LogP -849.0370(-848.5557) | Steps 397(414.67) | Reg 0.0000(0.0000)
validating...
Epoch 0169 | Time 117.2700, Bit/dim 1.0744, Logit LogP -846.2930
Iter 50700 | Time 11.9608(11.1776) | Bit/dim 1.0771(1.0830) | Logit LogP -849.8274(-849.2631) | Steps 433(415.99) | Reg 0.0000(0.0000)
Iter 50710 | Time 11.1248(11.1764) | Bit/dim 1.1195(1.0838) | Logit LogP -852.1367(-848.3173) | Steps 415(415.92) | Reg 0.0000(0.0000)
Iter 50720 | Time 11.1318(11.1997) | Bit/dim 1.1282(1.0900) | Logit LogP -874.6228(-852.3454) | Steps 421(417.75) | Reg 0.0000(0.0000)
Iter 50730 | Time 10.3005(11.1251) | Bit/dim 1.0148(1.0911) | Logit LogP -851.9420(-855.0487) | Steps 391(415.18) | Reg 0.0000(0.0000)
Iter 50740 | Time 10.8492(11.1144) | Bit/dim 1.0830(1.0889) | Logit LogP -849.9821(-853.5924) | Steps 415(414.78) | Reg 0.0000(0.0000)
Iter 50750 | Time 11.5501(11.1521) | Bit/dim 1.1079(1.0882) | Logit LogP -850.8934(-852.1034) | Steps 433(417.02) | Reg 0.0000(0.0000)
Iter 50760 | Time 10.4743(11.1026) | Bit/dim 1.0986(1.0855) | Logit LogP -859.7407(-851.2685) | Steps 409(416.45) | Reg 0.0000(0.0000)
Iter 50770 | Time 10.6795(11.0789) | Bit/dim 1.0928(1.0857) | Logit LogP -846.1741(-851.4429) | Steps 409(416.13) | Reg 0.0000(0.0000)
Iter 50780 | Time 10.7426(11.0886) | Bit/dim 1.0565(1.0802) | Logit LogP -844.9299(-849.8512) | Steps 409(415.00) | Reg 0.0000(0.0000)
Iter 50790 | Time 11.0888(11.0538) | Bit/dim 1.0705(1.0802) | Logit LogP -857.9543(-850.0727) | Steps 415(413.31) | Reg 0.0000(0.0000)
Iter 50800 | Time 11.1899(11.0999) | Bit/dim 1.0611(1.0794) | Logit LogP -837.4710(-849.2259) | Steps 415(414.25) | Reg 0.0000(0.0000)
Iter 50810 | Time 11.0549(11.0638) | Bit/dim 1.0837(1.0782) | Logit LogP -842.6529(-847.6665) | Steps 409(412.79) | Reg 0.0000(0.0000)
Iter 50820 | Time 11.6561(11.0203) | Bit/dim 1.1179(1.0775) | Logit LogP -871.5493(-847.7155) | Steps 439(412.37) | Reg 0.0000(0.0000)
Iter 50830 | Time 11.2875(11.0150) | Bit/dim 1.0576(1.0829) | Logit LogP -843.9450(-849.9112) | Steps 427(413.50) | Reg 0.0000(0.0000)
Iter 50840 | Time 11.1661(11.0256) | Bit/dim 1.1031(1.0846) | Logit LogP -855.1794(-851.2456) | Steps 403(413.10) | Reg 0.0000(0.0000)
Iter 50850 | Time 10.9711(11.0201) | Bit/dim 1.0661(1.0830) | Logit LogP -843.6476(-850.1665) | Steps 421(413.15) | Reg 0.0000(0.0000)
Iter 50860 | Time 11.1314(11.0135) | Bit/dim 1.0907(1.0795) | Logit LogP -848.9114(-848.6646) | Steps 409(412.61) | Reg 0.0000(0.0000)
Iter 50870 | Time 11.1308(11.0314) | Bit/dim 1.0591(1.0872) | Logit LogP -852.2950(-853.1453) | Steps 415(414.40) | Reg 0.0000(0.0000)
Iter 50880 | Time 11.0215(11.0095) | Bit/dim 1.0873(1.0878) | Logit LogP -851.8117(-854.1711) | Steps 421(415.23) | Reg 0.0000(0.0000)
Iter 50890 | Time 11.0816(11.0435) | Bit/dim 1.0850(1.0833) | Logit LogP -845.9326(-851.8902) | Steps 409(415.51) | Reg 0.0000(0.0000)
Iter 50900 | Time 11.1086(11.0116) | Bit/dim 1.0822(1.0793) | Logit LogP -846.3082(-850.4410) | Steps 421(415.16) | Reg 0.0000(0.0000)
Iter 50910 | Time 10.6632(10.9504) | Bit/dim 1.0653(1.0773) | Logit LogP -843.5411(-849.2026) | Steps 403(412.84) | Reg 0.0000(0.0000)
Iter 50920 | Time 11.3491(10.9290) | Bit/dim 1.0838(1.0799) | Logit LogP -841.4303(-849.1298) | Steps 421(411.74) | Reg 0.0000(0.0000)
Iter 50930 | Time 10.4978(10.9297) | Bit/dim 1.1038(1.0807) | Logit LogP -850.5287(-849.0042) | Steps 403(411.10) | Reg 0.0000(0.0000)
Iter 50940 | Time 11.4664(10.9977) | Bit/dim 1.0670(1.0823) | Logit LogP -857.1746(-850.8663) | Steps 445(413.77) | Reg 0.0000(0.0000)
Iter 50950 | Time 11.3286(10.9576) | Bit/dim 1.0637(1.0812) | Logit LogP -843.8604(-851.3189) | Steps 421(412.82) | Reg 0.0000(0.0000)
Iter 50960 | Time 10.7915(11.0313) | Bit/dim 1.0774(1.0776) | Logit LogP -850.0623(-849.9597) | Steps 397(413.27) | Reg 0.0000(0.0000)
Iter 50970 | Time 12.1566(11.0516) | Bit/dim 1.0608(1.0772) | Logit LogP -852.4490(-849.5031) | Steps 439(413.45) | Reg 0.0000(0.0000)
Iter 50980 | Time 11.6882(11.0995) | Bit/dim 1.1041(1.0815) | Logit LogP -851.3387(-850.9845) | Steps 427(415.13) | Reg 0.0000(0.0000)
Iter 50990 | Time 11.0999(11.0840) | Bit/dim 1.0917(1.0811) | Logit LogP -846.7355(-850.7790) | Steps 409(415.15) | Reg 0.0000(0.0000)
validating...
Epoch 0170 | Time 119.3942, Bit/dim 1.0725, Logit LogP -845.5282
Iter 51000 | Time 10.7553(11.0800) | Bit/dim 1.0747(1.0829) | Logit LogP -841.1418(-850.2048) | Steps 397(414.43) | Reg 0.0000(0.0000)
Iter 51010 | Time 10.4940(11.1215) | Bit/dim 1.0622(1.0793) | Logit LogP -844.1013(-849.0407) | Steps 403(413.30) | Reg 0.0000(0.0000)
Iter 51020 | Time 12.1257(11.2391) | Bit/dim 1.1098(1.0797) | Logit LogP -848.8379(-848.6870) | Steps 427(416.09) | Reg 0.0000(0.0000)
Iter 51030 | Time 11.3307(11.3242) | Bit/dim 1.0558(1.0771) | Logit LogP -849.6569(-848.7416) | Steps 415(417.21) | Reg 0.0000(0.0000)
Iter 51040 | Time 12.5577(11.3740) | Bit/dim 1.0662(1.0791) | Logit LogP -854.8890(-849.6964) | Steps 451(417.79) | Reg 0.0000(0.0000)
Iter 51050 | Time 11.1935(11.3717) | Bit/dim 1.0604(1.0773) | Logit LogP -839.5968(-849.2887) | Steps 409(417.14) | Reg 0.0000(0.0000)
Iter 51060 | Time 10.9164(11.3100) | Bit/dim 1.0905(1.0783) | Logit LogP -852.8420(-849.0607) | Steps 403(414.54) | Reg 0.0000(0.0000)
Iter 51070 | Time 10.9340(11.3329) | Bit/dim 1.0638(1.0745) | Logit LogP -840.2024(-847.8698) | Steps 415(414.65) | Reg 0.0000(0.0000)
Iter 51080 | Time 11.5724(11.3865) | Bit/dim 1.0827(1.0770) | Logit LogP -859.8239(-849.2752) | Steps 409(414.57) | Reg 0.0000(0.0000)
Iter 51090 | Time 10.3296(11.3356) | Bit/dim 1.0591(1.0816) | Logit LogP -854.1017(-850.7890) | Steps 403(412.87) | Reg 0.0000(0.0000)
